"Username","Stimuli.Cue","affordance_parsed","word","lemma","POS.y"
"w10116250_AAG","harp","play","play","play","VERB"
"w10141264AL","harp","playing","playing","play","VERB"
"w10140827_bms","harpist","concert","concert","concert","NOUN"
"w10132314MGB","harpist","creative","creative","creative","ADJ"
"w10132314MGB","harpist","harp","harp","harp","INTJ"
"w10140827_bms","harpist","make pleasing music","make","make","VERB"
"w10140827_bms","harpist","make pleasing music","music","music","VERB"
"w10140827_bms","harpist","make pleasing music","pleasing","please","VERB"
"w10132314MGB","harpist","music","music","music","VERB"
"w10140827_bms","harpist","play the harp","harp","harp","INTJ"
"w10140827_bms","harpist","play the harp","play","play","VERB"
"w10132314MGB","harpist","song","song","song","NOUN"
"w10132516JAG","harpist","use","use","use","VERB"
"w10095068","harpsichord","compose","compose","compose","VERB"
"w10095068","harpsichord","listen to","listen","listen","VERB"
"w10095061_jdn","harpsichord","listened to","listened","listen","VERB"
"w10128965ER","harpsichord","play ","play","play","VERB"
"w10095068","harpsichord","play","play","play","VERB"
"w10095061_jdn","harpsichord","played","played","play","VERB"
"w10095068","harpsichord","pluck","pluck","pluck","VERB"
"w10095061_jdn","harpsichord","taken care of","care","care","VERB"
"w10095061_jdn","harpsichord","taken care of","taken","take","VERB"
"w10134539","harvest","collect food","collect","collect","VERB"
"w10134539","harvest","collect food","food","food","NOUN"
"w10156106_awa","harvest","eat","eat","eat","VERB"
"w10156106_awa","harvest","profit","profit","profit","VERB"
"w10136251","hatband","hat","hat","hat","NOUN"
"w10064133_JDH","hatband","n/a","n","not","PART"
"W968790","hatchet","chop limbs","chop","chop","VERB"
"W968790","hatchet","chop limbs","limbs","limb","NOUN"
"w10081549_zd","hatchet","hacking","hacking","hack","VERB"
"w10107866_ds","hatchet","n/a","n","not","PART"
"W968790","hatchet","safety","safety","safety","VERB"
"w10081549_zd","hatchet","sawing","sawing","sawe","VERB"
"w10081549_zd","hatchet","trees","trees","tree","NOUN"
"w10115261_mmd","haystack","autumn","autumn","autumn","NOUN"
"w10135279_agl","haystack","bales of hay","bales","bale","VERB"
"w10135279_agl","haystack","bales of hay","hay","hay","NOUN"
"w10134255","haystack","barn","barn","barn","NOUN"
"w10115261_mmd","haystack","bed","bed","bed","VERB"
"w10134255","haystack","farm","farm","farm","NOUN"
"w10134255","haystack","horses","horses","horse","NOUN"
"w10134255","haystack","messy","messy","messy","ADJ"
"10094962_mem","haystack","to clean the pasture","clean","clean","VERB"
"10094962_mem","haystack","to clean the pasture","pasture","pasture","NOUN"
"10094962_mem","haystack","to feed horses","feed","feed","VERB"
"10094962_mem","haystack","to feed horses","horses","horse","NOUN"
"w10115261_mmd","haystack","trail ride","ride","ride","VERB"
"w10115261_mmd","haystack","trail ride","trail","trail","NOUN"
"w10107866_ds","head","balance","balance","balance","VERB"
"W968790","head","put make up on","make","make","VERB"
"W968790","head","put make up on","put","put","VERB"
"W968790","head","think","think","think","VERB"
"w10081549_zd","head","thinking","thinking","think","VERB"
"w10064133_JDH","headboard","convienience","convenience","convenience","NOUN"
"w10136251","headboard","sleep","sleep","sleep","VERB"
"w10156246_OLC","headdress","celebrate","celebrate","celebrate","VERB"
"w10129737_ad","headdress","give","give","give","VERB"
"w10134385JS","headdress","keep","keep","keep","VERB"
"w10129737_ad","headdress","make","make","make","VERB"
"w10134385JS","headdress","wear","wear","wear","VERB"
"w10134385JS","headdress","wear","wear","wear","VERB"
"w10134385JS","headdress","wear","wear","wear","VERB"
"w10156246_OLC","headdress","wear","wear","wear","VERB"
"w10156246_OLC","headdress","wear","wear","wear","VERB"
"w10156246_OLC","headdress","wear","wear","wear","VERB"
"w10129737_ad","headdress","wear","wear","wear","VERB"
"w10129737_ad","headdress","wear","wear","wear","VERB"
"w10129737_ad","headdress","wear","wear","wear","VERB"
"w10138333_jms","headlight","be able to see","able","able","ADJ"
"w10138333_jms","headlight","be able to see","see","see","VERB"
"w10034608_cls","headlight","to see","see","see","VERB"
"w10034608_cls","headlight","to shine","shine","shine","VERB"
"w10053855_kns","headmistress","converse","converse","converse","VERB"
"w10141284_kjb","headmistress","discipline","discipline","discipline","VERB"
"w10053855_kns","headmistress","listen","listen","listen","VERB"
"w10053855_kns","headmistress","obey","obey","obey","VERB"
"w10053855_kns","headmistress","respect","respect","respect","VERB"
"w926509_ccl","headphones","listen to music","listen","listen","VERB"
"w926509_ccl","headphones","listen to music","music","music","VERB"
"w10138333_jms","headpiece","tradition","tradition","tradition","NOUN"
"w10034608_cls","headpiece","wear it","wear","wear","VERB"
"w10095061_jdn","headrest","laid upon","upon","upon","ADP"
"w10095122_hr","headrest","lay my head on it","head","head","NOUN"
"w10095122_hr","headrest","lay my head on it","lay","lay","VERB"
"w10095068","headrest","lower","lower","lower","VERB"
"w10095068","headrest","raise","raise","raise","VERB"
"w10128965ER","headrest","relax","relax","relax","VERB"
"w10095068","headrest","rest your head on","head","head","NOUN"
"w10095068","headrest","rest your head on","rest","rest","VERB"
"w10128965ER","headrest","sleep","sleep","sleep","VERB"
"w10128965ER","headrest","support","support","support","VERB"
"w10140660-mmr","heads","eat","eat","eat","VERB"
"w10140660-mmr","heads","eat","eat","eat","VERB"
"w10140660-mmr","heads","eat","eat","eat","VERB"
"w10140660-mmr","heads","eat","eat","eat","VERB"
"w10140660-mmr","heads","oral sex","oral","oral","ADJ"
"w10140660-mmr","heads","oral sex","sex","sex","VERB"
"w10140660-mmr","heads","see","see","see","VERB"
"w10140660-mmr","heads","talk","talk","talk","VERB"
"w10134255","hearse","car","car","car","NOUN"
"w10135279_agl","hearse","coffin","coffin","coffin","NOUN"
"w10134255","hearse","corpse","corpse","corpse","NOUN"
"w10115261_mmd","hearse","dead body","body","body","NOUN"
"w10115261_mmd","hearse","dead body","dead","dead","ADJ"
"w10134255","hearse","death","death","death","NOUN"
"w10134255","hearse","death","death","death","NOUN"
"w10135279_agl","hearse","death","death","death","NOUN"
"w10135279_agl","hearse","death","death","death","NOUN"
"w10135279_agl","hearse","funeral","funeral","funeral","NOUN"
"w10135279_agl","hearse","funeral","funeral","funeral","NOUN"
"w10134255","hearse","funeral","funeral","funeral","NOUN"
"w10134255","hearse","funeral","funeral","funeral","NOUN"
"10094962_mem","hearse","to carry a dead body to the funeral","body","body","NOUN"
"10094962_mem","hearse","to carry a dead body to the funeral","carry","carry","VERB"
"10094962_mem","hearse","to carry a dead body to the funeral","dead","dead","ADJ"
"10094962_mem","hearse","to carry a dead body to the funeral","funeral","funeral","NOUN"
"10094962_mem","hearse","to travel","travel","travel","VERB"
"w10134255","heel","achillies","chilliness","chilliness","NOUN"
"w10135279_agl","heel","feet","feet","foot","NOUN"
"w10135279_agl","heel","foot","foot","foot","NOUN"
"w10135279_agl","heel","foot","foot","foot","NOUN"
"w10134255","heel","foot","foot","foot","NOUN"
"w10134255","heel","foot","foot","foot","NOUN"
"w10135279_agl","heel","high heel","heel","heel","NOUN"
"w10135279_agl","heel","high heel","high","high","INTJ"
"w10115261_mmd","heel","hurt","hurt","hurt","VERB"
"10094962_mem","heel","on your foot","foot","foot","NOUN"
"w10135279_agl","heel","sharp","sharp","sharp","ADJ"
"w10135279_agl","heel","shoes","shoes","shoe","VERB"
"10094962_mem","heel","to wear","wear","wear","VERB"
"w10133128_KC","helicopter","fly","fly","fly","VERB"
"w10071291BY","helicopter","overlook","overlook","overlook","VERB"
"w10133128_KC","helicopter","transport","transport","transport","VERB"
"w10133128_KC","helicopter","transport","transport","transport","VERB"
"w10071291BY","helicopter","transport","transport","transport","VERB"
"w10071291BY","helicopter","transport","transport","transport","VERB"
"w10071291BY","helicopter","travel","travel","travel","VERB"
"w10071291BY","helicopter","travel","travel","travel","VERB"
"w10133128_KC","helicopter","travel","travel","travel","VERB"
"w10133128_KC","helicopter","travel","travel","travel","VERB"
"w10089761","helmet","bikes","bikes","bike","VERB"
"w10089761","helmet","motorcycle","motorcycle","motorcycle","NOUN"
"w10089761","helmet","skateboard","skateboard","skateboard","X"
"w10026256_hrc","helmet","wear","wear","wear","VERB"
"w10112940_gcr","hen","attracts roosters","attracts","attract","NOUN"
"w10112940_gcr","hen","attracts roosters","roosters","rooster","NOUN"
"w10112940_gcr","hen","food","food","food","VERB"
"w10112940_gcr","hen","keep as pet","keep","keep","VERB"
"w10112940_gcr","hen","keep as pet","pet","pet","NOUN"
"w10112940_gcr","hen","lay eggs","eggs","egg","NOUN"
"w10112940_gcr","hen","lay eggs","eggs","egg","NOUN"
"w10140769","hen","lay eggs","eggs","egg","NOUN"
"w10140769","hen","lay eggs","eggs","egg","NOUN"
"w10112940_gcr","hen","lay eggs","lay","lay","VERB"
"w10112940_gcr","hen","lay eggs","lay","lay","VERB"
"w10140769","hen","lay eggs","lay","lay","VERB"
"w10140769","hen","lay eggs","lay","lay","VERB"
"w10140769","hen","make food","food","food","NOUN"
"w10140769","hen","make food","make","make","VERB"
"w10112940_gcr","hen","makes more chicks","chicks","chick","NOUN"
"w10112940_gcr","hen","makes more chicks","makes","make","VERB"
"w10140769","hen","pets","pets","pets","NOUN"
"w10112940_gcr","hen","wake up/natural alarm","alarm","alarm","VERB"
"w10112940_gcr","hen","wake up/natural alarm","natural","natural","ADJ"
"w10112940_gcr","hen","wake up/natural alarm","wake","wake","VERB"
"w10141264AL","herb","collect","collect","collect","VERB"
"w10141264AL","herb","cook","cook","cake","VERB"
"w10141264AL","herb","grow","grow","grow","VERB"
"w10116250_AAG","herb","plant","plant","plant","VERB"
"w10141264AL","herb","smudging","smudging","smudge","VERB"
"w10079083_bdd","herbivore","eat plants","eat","eat","VERB"
"w10079083_bdd","herbivore","eat plants","plants","plant","NOUN"
"w10136710_edj","herbivore","to eat","eat","eat","VERB"
"w10136710_edj","herbivore","to keep as a pet","keep","keep","VERB"
"w10136710_edj","herbivore","to keep as a pet","pet","pet","NOUN"
"w10136710_edj","herbivore","to pet","pet","pet","NOUN"
"w10138556_HA","heroin","use","use","use","VERB"
"w10114716_bmg","hibachi","culture ","culture","culture","NOUN"
"w10114716_bmg","hibachi","food","food","food","NOUN"
"w10138405AH","hibachi","good food","food","food","NOUN"
"w10138405AH","hibachi","good food","good","good","ADJ"
"w10141264AL","hibiscus","drinking","drinking","drink","VERB"
"w10116250_AAG","hibiscus","eat","eat","eat","VERB"
"w10141264AL","hibiscus","picking","picking","pick","VERB"
"w10116250_AAG","hibiscus","plant","plant","plant","VERB"
"w10138333_jms","him","said","said","say","VERB"
"w10138333_jms","him","typed ","typed","type","VERB"
"w10138333_jms","him","written","written","write","VERB"
"w10129236_kj","hinge","close","close","close","VERB"
"w10129236_kj","hinge","close","close","close","VERB"
"w10100732_AD","hinge","close","close","close","VERB"
"w10100732_AD","hinge","close","close","close","VERB"
"w10123187_kb","hinge","door","door","door","NOUN"
"w10129236_kj","hinge","open","open","open","VERB"
"w10129236_kj","hinge","open","open","open","VERB"
"w10100732_AD","hinge","open","open","open","VERB"
"w10100732_AD","hinge","open","open","open","VERB"
"w10045505","hip","crack it","crack","crack","VERB"
"w10045505","hip","swing it when walking","walking","walk","VERB"
"10106776AS","hip","to walk","walk","walk","VERB"
"w10045505","hip","touch it","touch","touch","VERB"
"w10045505","hip","walk with it","walk","walk","VERB"
"w10128564","hippie","interact","interact","interact","VERB"
"w10099735_dnm","hoe","damage","damage","damage","VERB"
"w10155081_KD","hoe","dig","dig","dig","VERB"
"w10099735_dnm","hoe","hit","hit","hit","VERB"
"w10155081_KD","hoe","move dirt","dirt","dirt","NOUN"
"w10155081_KD","hoe","move dirt","move","move","VERB"
"w10155081_KD","hoe","spread","spread","spread","VERB"
"w214176_hdb","hog","clean","clean","clean","VERB"
"w214176_hdb","hog","cook","cook","cake","VERB"
"w10130203_sbv","hog","cooking","cooking","cook","VERB"
"w10130203_sbv","hog","eating","eating","eat","VERB"
"w214176_hdb","hog","feed","feed","feed","VERB"
"w214176_hdb","hog","kill","kill","kill","VERB"
"w214176_hdb","hog","water","water","water","VERB"
"w10127046_lob","holder","hold coats","coats","coat","NOUN"
"w10127046_lob","holder","hold coats","hold","hold","VERB"
"w10127046_lob","holder","hold cups","cups","cup","NOUN"
"w10127046_lob","holder","hold cups","hold","hold","VERB"
"w10127046_lob","holder","hold hats","hats","hat","NOUN"
"w10127046_lob","holder","hold hats","hold","hold","VERB"
"w10127046_lob","holder","hold paper towel rolls","hold","hold","VERB"
"w10127046_lob","holder","hold paper towel rolls","paper","paper","NOUN"
"w10127046_lob","holder","hold paper towel rolls","rolls","roll","NOUN"
"w10127046_lob","holder","hold paper towel rolls","towel","towel","NOUN"
"w10127046_lob","holder","hold umbrellas","hold","hold","VERB"
"w10127046_lob","holder","hold umbrellas","umbrellas","umbrella","NOUN"
"w10137916_TP","holding","close","close","close","VERB"
"w10019623HH","holding","grasping","grasping","grasp","VERB"
"w10019623HH","holding","gripping","gripping","grip","VERB"
"w10019623HH","holding","squeezing","squeezing","squeeze","VERB"
"w10019623HH","holding","throwing","throwing","throw","VERB"
"w10137916_TP","holding","together","together","together","ADV"
"w10156073_spb","holster","carrier","carrier","carrier","NOUN"
"w10156073_spb","holster","film making","film","film","NOUN"
"w10156073_spb","holster","film making","making","make","NOUN"
"w10134604_tap","holster","gun","gun","gun","NOUN"
"w10134604_tap","holster","gun","gun","gun","NOUN"
"w10138393","holster","gun","gun","gun","NOUN"
"w10138393","holster","gun","gun","gun","NOUN"
"w10156073_spb","holster","political art ","art","art","NOUN"
"w10156073_spb","holster","political art ","political","political","ADJ"
"w213552","holster","thrown","thrown","throw","VERB"
"w10134604_tap","holster","tools","tools","tool","VERB"
"w943584_nkw","home","apartment","apartment","apartment","NOUN"
"w943584_nkw","home","house","house","house","NOUN"
"w10145509","home","live","live","live","VERB"
"w10132314MGB","honey","bees","bees","be","NOUN"
"w10132516JAG","honey","eat","eat","eat","VERB"
"w10132314MGB","honey","hive","hive","hive","ADJ"
"w10132314MGB","honey","sticky","sticky","sticky","NOUN"
"w10132314MGB","honey","sweet","sweet","sweet","ADJ"
"w10132516JAG","honey","use","use","use","VERB"
"w10132314MGB","honey","yellow","yellow","yellow","ADJ"
"w10138556_HA","honeydew","cooking","cooking","cook","VERB"
"w10138556_HA","honeydew","eating","eating","eat","VERB"
"w10127046_lob","honeysuckle","destroy","destroy","destroy","VERB"
"w10127046_lob","honeysuckle","eat","eat","eat","VERB"
"w10127046_lob","honeysuckle","grow","grow","grow","VERB"
"w10127046_lob","honeysuckle","pick","pick","pick","VERB"
"w10127046_lob","honeysuckle","plant","plant","plant","NOUN"
